Numero,Nom,Simbol,Cap de mercat,Preu,Oferta circulant,Volum 24 hores,% 1h,% 2h,% 7d
191,Quantum,QAU,"$12,272,924",$0.154333,"79,522,355*","$91,095",0.39%,0.08%,-11.14%
192,Kore,KORE,"$12,201,407",$6.04,"2,021,138*","$1,939,590",-2.99%,-15.20%,-13.94%
193,GridCoin,GRC,"$12,026,902",$0.030814,"390,312,753","$293,393",4.59%,6.12%,-4.21%
194,Mysterium,MYST,"$11,905,329",$0.612760,"19,429,024*","$301,763",0.51%,-10.88%,-22.09%
195,Radium,RADS,"$11,845,402",$3.52,"3,365,133*","$252,515",-2.33%,-7.99%,-20.60%
196,DigitalNote,XDN,"$11,807,935",$0.001715,"6,885,695,758","$3,524,590",1.31%,-4.24%,-15.54%
197,Burst,BURST,"$11,802,434",$0.006556,"1,800,339,818","$327,111",0.26%,-6.62%,-12.46%
198,Matchpool,GUP,"$11,782,275",$0.157097,"75,000,000*","$418,799",-0.73%,-7.25%,-11.23%
199,Agrello,DLT,"$11,701,467",$0.136097,"85,978,873*","$24,273",3.47%,-10.55%,-39.97%
200,OAX,OAX,"$11,606,518",$0.464089,"25,009,250*","$173,891",-2.45%,-6.65%,-32.11%
201,Synereo,AMP,"$11,221,243",$0.136418,"82,256,324*","$283,523",0.47%,5.55%,-11.36%
202,Jinn,JINN,"$11,161,084",$190.13,"58,703*",$951,1.00%,14.47%,21.06%
203,BitDice,CSNO,"$11,117,680",$0.158824,"70,000,000*","$78,397",-3.92%,6.25%,1.46%
204,LBRY Credits,LBC,"$11,100,151",$0.161988,"68,524,524","$593,251",-0.57%,-5.27%,-24.62%
205,Gambit,GAM,"$11,038,943",$9.24,"1,195,318*","$193,836",1.45%,1.01%,-11.98%
206,XCurrency,XC,"$10,952,299",$1.87,"5,854,371*","$5,158",1.81%,13.47%,20.27%
207,AirToken,AIR,"$10,916,955",$0.010397,"1,050,000,000*","$256,519",-3.83%,-22.90%,?
208,Databits,DTB,"$10,856,733",$0.477265,"22,747,809*","$95,636",3.05%,-0.23%,-4.34%
209,Mooncoin,MOON,"$10,765,537",$0.000048,"222,388,925,311","$10,048",-29.79%,11.92%,0.95%
210,Agoras Tokens,AGRS,"$10,706,934",$0.254927,"42,000,000*","$298,001",1.38%,-0.73%,-22.24%
211,FlorinCoin,FLO,"$10,677,114",$0.077054,"138,566,826","$301,486",0.48%,1.79%,24.91%
212,Dimecoin,DIME,"$10,657,361",$0.000020,"535,704,582,736","$20,534",-1.34%,-11.51%,532.75%
213,Obsidian,ODN,"$10,418,361",$0.426982,"24,400,000*","$217,616",-0.07%,-10.61%,-37.31%
214,Primas,PST,"$10,202,010",$0.199258,"51,200,000*","$1,492",-0.34%,-3.02%,-10.37%
215,Unobtanium,UNO,"$10,169,947",$51.41,"197,826","$197,680",7.69%,-25.84%,-59.51%
216,Lampix,PIX,"$10,058,360",$0.088759,"113,322,017*","$31,399",14.25%,1.41%,-5.85%
217,RaiBlocks,XRB,"$10,025,889",$0.080918,"123,902,296","$72,878",1.82%,3.06%,7.06%
218,BCAP,BCAP,"$10,013,400",$1.00,"10,000,000*","$38,201",-0.38%,-8.10%,5.68%
219,InvestFeed,IFT,"$9,971,691",$0.052104,"191,381,257*","$82,128",2.52%,2.65%,-26.94%
220,VeriCoin,VRC,"$9,710,502",$0.319445,"30,398,039","$1,278,250",1.72%,-5.00%,11.32%
221,LoMoCoin,LMC,"$9,703,316",$0.044638,"217,375,503*","$655,304",-0.17%,-5.91%,-4.78%
222,Wagerr,WGR,"$9,665,145",$0.052815,"183,000,000*","$17,838",0.45%,2.75%,2.70%
223,Nimiq,NET,"$9,409,208",$0.896115,"10,500,000*","$112,846",-0.64%,0.52%,-13.88%
224,E-Dinar Coin,EDR,"$9,269,689",$0.010460,"886,211,988","$734,927",4.81%,13.71%,-2.12%
225,Spectrecoin,XSPEC,"$8,900,034",$0.435286,"20,446,404*","$30,061",3.52%,5.60%,5.54%
226,NeosCoin,NEOS,"$8,589,882",$2.44,"3,522,941","$1,035,460",3.00%,9.56%,8.31%
