Data,Tipus,Nom,Simbol,Preu (Euros),Tipus_cotitzacio
2017-10-22,crypto_moneda,Guncoin,GUN,0.000554035,baixa
2017-10-22,crypto_moneda,GameUnits,UNITS,0.030534831,baixa
2017-10-22,crypto_moneda,Joulecoin,XJO,0.003104978,baixa
2017-10-22,crypto_moneda,Elementrem,ELE,0.004122126,baixa
2017-10-22,crypto_moneda,MACRON,MCRN,0.000261722,baixa
2017-10-22,crypto_moneda,bitGold,BITGOLD,1166.295610265,molt_alta
2017-10-22,crypto_moneda,Acoin,ACOIN,0.084071481,baixa
2017-10-22,crypto_moneda,Ripto Bux,RBX,0.000267671,baixa
2017-10-22,crypto_moneda,Evil Coin,EVIL,0.004819769,baixa
2017-10-22,crypto_moneda,Smoke,SMOKE,0.007310379,baixa
2017-10-22,crypto_moneda,Dollarcoin,DLC,0.010687276,baixa
2017-10-22,crypto_moneda,GoldReserve,XGR,0.005598137,baixa
2017-10-22,crypto_moneda,SatoshiMadness,MAD,0.000047586,baixa
2017-10-22,crypto_moneda,GoldPieces,GP,0.076937849,baixa
2017-10-22,crypto_moneda,Franko,FRK,0.099440866,baixa
2017-10-22,crypto_moneda,Yacoin,YAC,0.000763073,baixa
2017-10-22,crypto_moneda,DT Token,DRACO,0.001017998,baixa
2017-10-22,crypto_moneda,QubitCoin,Q2C,0.000356044,baixa
2017-10-22,crypto_moneda,Crypto,CTO,0.007583148,baixa
2017-10-22,crypto_moneda,PetroDollar,XPD,0.001363845,baixa
2017-10-22,crypto_moneda,EMoneyPower,EMP,0.009415204,baixa
2017-10-22,crypto_moneda,BitAsean,BAS,0.017317857,baixa
2017-10-22,crypto_moneda,C-Bit,XCT,0.000547237,baixa
2017-10-22,crypto_moneda,CacheCoin,CACH,0.020356554,baixa
2017-10-22,crypto_moneda,KibiCoin,KIC,0.005770636,baixa
2017-10-22,crypto_moneda,Evotion,EVO,0.027096752,baixa
2017-10-22,crypto_moneda,BoostCoin,BOST,0.007125134,baixa
2017-10-22,crypto_moneda,FUNCoin,FUNC,0.014425316,baixa
2017-10-22,crypto_moneda,WMCoin,WMC,0.007306980,baixa
2017-10-22,crypto_moneda,Coin2.1,C2,0.000841250,baixa
2017-10-22,crypto_moneda,GlobalBoost-Y,BSTY,0.006453833,baixa
2017-10-22,crypto_moneda,Emerald Crypto,EMD,0.004326915,baixa
2017-10-22,crypto_moneda,Unrealcoin,URC,0.011755409,baixa
2017-10-22,crypto_moneda,Digitalcoin,DGC,0.002960521,baixa
2017-10-22,crypto_moneda,PRCoin,PRC,0.005598137,baixa
2017-10-22,crypto_moneda,OctoCoin,888,0.001589878,baixa
2017-10-22,crypto_moneda,Kittehcoin,MEOW,0.000003399,baixa
2017-10-22,crypto_moneda,Zurcoin,ZUR,0.000916878,baixa
2017-10-22,crypto_moneda,020LondonCoin,020,0.000000493,baixa
2017-10-22,crypto_moneda,ParallelCoin,DUO,0.253157662,baixa
2017-10-22,crypto_moneda,PayCon,CON,0.003292772,baixa
2017-10-22,crypto_moneda,Gapcoin,GAP,0.006341667,baixa
2017-10-22,crypto_moneda,Sling,SLING,0.068702945,baixa
2017-10-22,crypto_moneda,SecureCoin,SRC,0.008818681,baixa
2017-10-22,crypto_moneda,AntiBitcoin,ANTI,0.004071141,baixa
2017-10-22,crypto_moneda,PX,PX,0.000768172,baixa
2017-10-22,crypto_moneda,AquariusCoin,ARCO,0.049468908,baixa
2017-10-22,crypto_moneda,Catcoin,CAT,0.011603304,baixa
2017-10-22,crypto_moneda,HempCoin,HMP,0.000050985,baixa
2017-10-22,crypto_moneda,Chronos,CRX,0.000929624,baixa
2017-10-22,crypto_moneda,Argentum,ARG,0.008228106,baixa
2017-10-22,crypto_moneda,NeuroDAO,NDAO,0.381681990,baixa
2017-10-22,crypto_moneda,TittieCoin,TTC,0.000051835,baixa
2017-10-22,crypto_moneda,Prime-XI,PXI,0.003784776,baixa
2017-10-22,crypto_moneda,SpaceCoin,SPACE,0.003206098,baixa
2017-10-22,crypto_moneda,Dreamcoin,DRM,0.026155232,baixa
2017-10-22,crypto_moneda,BitcoinFast,BCF,0.015179892,baixa
2017-10-22,crypto_moneda,Firecoin,FIRE,0.640156524,baixa
2017-10-22,crypto_moneda,Sativacoin,STV,0.008829728,baixa
2017-10-22,crypto_moneda,bitEUR,BITEUR,1.036692102,normal
2017-10-22,crypto_moneda,GPU Coin,GPU,0.001527846,baixa
2017-10-22,crypto_moneda,PonziCoin,PONZI,0.071705104,baixa
2017-10-22,crypto_moneda,GlobalToken,GLT,0.002414983,baixa
2017-10-22,crypto_moneda,RedCoin,RED,0.000814058,baixa
2017-10-22,crypto_moneda,SixEleven,611,0.139682364,baixa
2017-10-22,crypto_moneda,Marscoin,MARS,0.002102276,baixa
2017-10-22,crypto_moneda,Spots,SPT,0.002606176,baixa
2017-10-22,crypto_moneda,300 Token,300,193.385564498,alta
2017-10-22,crypto_moneda,Aricoin,ARI,0.000408729,baixa
2017-10-22,crypto_moneda,IslaCoin,ISL,0.037496813,baixa
2017-10-22,crypto_moneda,Pascal Lite,PASL,0.014911371,baixa
2017-10-22,crypto_moneda,Tattoocoin (S...,TSE,0.000610969,baixa
2017-10-22,crypto_moneda,Halcyon,HAL,0.010687276,baixa
2017-10-22,crypto_moneda,X-Coin,XCO,0.004225795,baixa
2017-10-22,crypto_moneda,GuccioneCoin,GCC,0.002494009,baixa
2017-10-22,crypto_moneda,Independent M...,IMS,0.009325980,baixa
2017-10-22,crypto_moneda,ChanCoin,4CHN,0.007386006,baixa
2017-10-22,crypto_moneda,TileCoin,XTC,0.000487755,baixa
2017-10-22,crypto_moneda,Vector,VEC2,0.002913785,baixa
2017-10-22,crypto_moneda,MTMGaming,MTM,0.015873286,baixa
2017-10-22,crypto_moneda,MustangCoin,MST,0.074781190,baixa
2017-10-22,crypto_moneda,Bitcoin Planet,BTPL,0.008815282,baixa
2017-10-22,crypto_moneda,Uro,URO,0.038168114,baixa
2017-10-22,crypto_moneda,Quatloo,QTL,0.005903197,baixa
2017-10-22,crypto_moneda,BumbaCoin,BUMBA,0.002035995,baixa
2017-10-22,crypto_moneda,Master Swiscoin,MSCN,0.001030744,baixa
2017-10-22,crypto_moneda,CompuCoin,CPN,0.002290070,baixa
2017-10-22,crypto_moneda,HealthyWormCoin,WORM,0.000407029,baixa
2017-10-22,crypto_moneda,Useless Ether...,UET,0.011248109,baixa
2017-10-22,crypto_moneda,Debitcoin,DBTC,0.002443024,baixa
2017-10-22,crypto_moneda,ARbit,ARB,0.005808875,baixa
2017-10-22,crypto_moneda,Asiadigicoin,ADCN,0.001730086,baixa
2017-10-22,crypto_moneda,SecretCoin,SCRT,0.010178277,baixa
2017-10-22,crypto_moneda,Eurocoin,EUC,0.003508608,baixa
2017-10-22,crypto_moneda,Philosopher S...,PHS,0.017506501,baixa
2017-10-22,crypto_moneda,Allion,ALL,0.006835370,baixa
2017-10-22,crypto_moneda,ICOBID,ICOB,0.000399381,baixa
2017-10-22,crypto_moneda,Marijuanacoin,MAR,0.031223127,baixa
2017-10-22,crypto_moneda,Money,$$$,0.000916028,baixa
2017-10-22,crypto_moneda,BillaryCoin,BLRY,0.004592036,baixa
2017-10-22,crypto_moneda,DIBCOIN,DIBC,0.008193267,baixa
2017-10-22,crypto_moneda,Eryllium,ERY,0.008294387,baixa
2017-10-22,crypto_moneda,Solarflarecoin,SFC,0.002864499,baixa
2017-10-22,crypto_moneda,NevaCoin,NEVA,0.017017896,baixa
2017-10-22,crypto_moneda,Artex Coin,ATX,0.002065736,baixa
2017-10-22,crypto_moneda,Tickets,TIX,0.000000578,baixa
2017-10-22,crypto_moneda,Photon,PHO,0.000001699,baixa
2017-10-22,crypto_moneda,FlavorCoin,FLVR,0.001829507,baixa
2017-10-22,crypto_moneda,Global Tour Coin,GTC,0.001272072,baixa
2017-10-22,crypto_moneda,Jewels,JWL,0.001875393,baixa
2017-10-22,crypto_moneda,BeaverCoin,BVC,0.012118251,baixa
2017-10-22,crypto_moneda,Hexx,HXX,0.025302935,baixa
2017-10-22,crypto_moneda,Neuro,NRO,0.001221087,baixa
2017-10-22,crypto_moneda,Braincoin,BRAIN,0.003613127,baixa
2017-10-22,crypto_moneda,GBCGoldCoin,GBC,0.003102429,baixa
2017-10-22,crypto_moneda,G3N,G3N,0.004529155,baixa
2017-10-22,crypto_moneda,BipCoin,BIP,0.020862154,baixa
2017-10-22,crypto_moneda,Bitcoin 21,XBTC21,0.042595299,baixa
2017-10-22,crypto_moneda,JobsCoin,JOBS,0.000309308,baixa
2017-10-22,crypto_moneda,Steps,STEPS,0.001730086,baixa
2017-10-22,crypto_moneda,PLNcoin,PLNC,0.001844802,baixa
2017-10-22,crypto_moneda,Blackstar,BSTAR,0.000050135,baixa
2017-10-22,crypto_moneda,Creatio,XCRE,0.001526996,baixa
2017-10-22,crypto_moneda,Comet,CMT,0.035850852,baixa
2017-10-22,crypto_moneda,Pulse,PULSE,0.002188100,baixa
2017-10-22,crypto_moneda,Beatcoin,XBTS,0.020329362,baixa
2017-10-22,crypto_moneda,AllSafe,ASAFE2,0.003853605,baixa
2017-10-22,crypto_moneda,MiloCoin,MILO,0.002867048,baixa
2017-10-22,crypto_moneda,LeaCoin,LEA,0.000101970,baixa
2017-10-22,crypto_moneda,ZetaMicron,ZMC,0.000050985,baixa
2017-10-22,crypto_moneda,DAPPSTER,DLISK,0.000305059,baixa
2017-10-22,crypto_moneda,SoonCoin,SOON,0.002442175,baixa
2017-10-22,crypto_moneda,VIP Tokens,VIP,0.000356044,baixa
2017-10-22,crypto_moneda,SOILcoin,SOIL,0.005201305,baixa
2017-10-22,crypto_moneda,WARP,WARP,0.026971839,baixa
2017-10-22,crypto_moneda,Zayedcoin,ZYD,0.004682109,baixa
2017-10-22,crypto_moneda,Cashcoin,CASH,0.001068983,baixa
2017-10-22,crypto_moneda,Kurrent,KURT,0.002928230,baixa
2017-10-22,crypto_moneda,BitCoal,COAL,0.006361211,baixa
2017-10-22,crypto_moneda,BenjiRolls,BENJI,0.001372342,baixa
2017-10-22,crypto_moneda,AgrolifeCoin,AGLC,0.004071141,baixa
2017-10-22,crypto_moneda,PopularCoin,POP,0.000007648,baixa
2017-10-22,crypto_moneda,GameBet Coin,GBT,0.001262725,baixa
2017-10-22,crypto_moneda,Destiny,DES,0.016646556,baixa
2017-10-22,crypto_moneda,Digital Rupees,DRS,0.000050985,baixa
2017-10-22,crypto_moneda,Vault Coin,VLTC,0.000843799,baixa
2017-10-22,crypto_moneda,TAGRcoin,TAGR,0.000658554,baixa
2017-10-22,crypto_moneda,Luna Coin,LUNA,0.016096769,baixa
2017-10-22,crypto_moneda,Coinonat,CXT,0.002932479,baixa
2017-10-22,crypto_moneda,Hacker Gold,HKG,0.001549090,baixa
2017-10-22,crypto_moneda,CoExistCoin,COXST,0.000900732,baixa
2017-10-22,crypto_moneda,Metal Music Coin,MTLMC3,0.000305059,baixa
2017-10-22,crypto_moneda,Qibuck Asset,QBK,0.014314848,baixa
2017-10-22,crypto_moneda,Ammo Rewards,AMMO,0.000305059,baixa
2017-10-22,crypto_moneda,WalletBuilder...,WBC,1.266123961,normal
2017-10-22,crypto_moneda,Virtacoin,VTA,0.000004249,baixa
2017-10-22,crypto_moneda,Impact,IMX,0.000205639,baixa
2017-10-22,crypto_moneda,Orlycoin,ORLY,0.000610969,baixa
2017-10-22,crypto_moneda,CHNCoin,CNC,0.000508999,baixa
2017-10-22,crypto_moneda,CryptoEscudo,CESC,0.000152955,baixa
2017-10-22,crypto_moneda,Tradecoin,TRADE,0.003359052,baixa
2017-10-22,crypto_moneda,BiosCrypto,BIOS,0.001041791,baixa
2017-10-22,crypto_moneda,Litecred,LTCR,0.000707840,baixa
2017-10-22,crypto_moneda,E4ROW,E4ROW,0.005010962,baixa
2017-10-22,crypto_moneda,BowsCoin,BSC,0.003766081,baixa
2017-10-22,crypto_moneda,Gold Pressed ...,GPL,0.084987509,baixa
2017-10-22,crypto_moneda,Dix Asset,DIX,0.000000204,baixa
2017-10-22,crypto_moneda,Cthulhu Offer...,OFF,0.007877160,baixa
2017-10-22,crypto_moneda,Ride My Car,RIDE,0.000203939,baixa
2017-10-22,crypto_moneda,JIO Token,JIO,0.010706820,baixa
2017-10-22,crypto_moneda,DPAY,DPAY,0.000254075,baixa
2017-10-22,crypto_moneda,AnarchistsPrime,ACP,0.004470522,baixa
2017-10-22,crypto_moneda,CRTCoin,CRT,0.244276100,baixa
2017-10-22,crypto_moneda,CrevaCoin,CREVA,0.000511548,baixa
2017-10-22,crypto_moneda,BlazeCoin,BLZ,0.000030591,baixa
2017-10-22,crypto_moneda,EGO,EGO,0.000305059,baixa
2017-10-22,crypto_moneda,SongCoin,SONG,0.000559984,baixa
2017-10-22,crypto_moneda,ImpulseCoin,IMPS,0.000865043,baixa
2017-10-22,crypto_moneda,Printerium,PRX,0.001425027,baixa
2017-10-22,crypto_moneda,Torcoin,TOR,0.051244880,baixa
2017-10-22,crypto_moneda,iBank,IBANK,0.003280026,baixa
2017-10-22,crypto_moneda,LetItRide,LIR,0.000407029,baixa
2017-10-22,crypto_moneda,FuzzBalls,FUZZ,0.003002158,baixa
2017-10-22,crypto_moneda,High Voltage,HVCO,0.009698170,baixa
2017-10-22,crypto_moneda,Cabbage,CAB,0.001344301,baixa
2017-10-22,crypto_moneda,PosEx,PEX,0.005733247,baixa
2017-10-22,crypto_moneda,RSGPcoin,RSGP,7.732703387,normal
2017-10-22,crypto_moneda,Dollar Online,DOLLAR,0.017659455,baixa
2017-10-22,crypto_moneda,Concoin,CONX,0.017328054,baixa
2017-10-22,crypto_moneda,Frazcoin,FRAZ,0.001428426,baixa
2017-10-22,crypto_moneda,BioBar,BIOB,0.013375028,baixa
2017-10-22,crypto_moneda,Speedcash,SCS,0.044071311,baixa
2017-10-22,crypto_moneda,Magnum,MGM,0.002901038,baixa
2017-10-22,crypto_moneda,Slevin,SLEVIN,0.000152955,baixa
2017-10-22,crypto_moneda,Wexcoin,WEX,0.041527166,baixa
2017-10-22,crypto_moneda,SocialCoin,SOCC,0.007643480,baixa
2017-10-22,crypto_moneda,Save and Gain,SANDG,0.003410037,baixa
2017-10-22,crypto_moneda,Antilitecoin,ALTC,0.000304210,baixa
2017-10-22,crypto_moneda,OsmiumCoin,OS76,0.010585306,baixa
2017-10-22,crypto_moneda,LiteCoin Ultra,LTCU,0.011317789,baixa
2017-10-22,crypto_moneda,GeertCoin,GEERT,0.001667205,baixa
2017-10-22,crypto_moneda,Zonecoin,ZNE,0.003257083,baixa
2017-10-22,crypto_moneda,SydPak,SDP,0.051502354,baixa
2017-10-22,crypto_moneda,Project-X,NANOX,101.781920775,alta
2017-10-22,crypto_moneda,VapersCoin,VPRC,0.000010197,baixa
2017-10-22,crypto_moneda,Argus,ARGUS,0.006489523,baixa
2017-10-22,crypto_moneda,CCMiner,CCM100,0.002195748,baixa
2017-10-22,crypto_moneda,P7Coin,P7C,0.000203939,baixa
2017-10-22,crypto_moneda,BnrtxCoin,BNX,0.000288064,baixa
2017-10-22,crypto_moneda,Rawcoin,XRC,0.009325130,baixa
2017-10-22,crypto_moneda,LevoPlus,LVPS,0.004852059,baixa
2017-10-22,crypto_moneda,Elysium,ELS,0.001374042,baixa
2017-10-22,crypto_moneda,Bitvolt,VOLT,0.000356044,baixa
2017-10-22,crypto_moneda,BBQCoin,BQC,0.000101970,baixa
2017-10-22,crypto_moneda,Selfiecoin,SLFI,0.000047586,baixa
2017-10-22,crypto_moneda,Revenu,REV,0.004053296,baixa
2017-10-22,crypto_moneda,Xonecoin,XOC,0.011348380,baixa
2017-10-22,crypto_moneda,MantraCoin,MNC,0.000865043,baixa
2017-10-22,crypto_moneda,NodeCoin,NODC,0.002383542,baixa
2017-10-22,crypto_moneda,BurstOcean,OCEAN,0.017922027,baixa
2017-10-22,crypto_moneda,Sojourn,SOJ,0.007429343,baixa
2017-10-22,crypto_moneda,Enigma,XNG,0.198474703,baixa
2017-10-22,crypto_moneda,Californium,CF,0.024427695,baixa
2017-10-22,crypto_moneda,Lex4All,LEX,0.002556041,baixa
2017-10-22,crypto_moneda,Powercoin,PWR,0.000050985,baixa
2017-10-22,crypto_moneda,Environ,ENV,0.000015295,baixa
2017-10-22,crypto_moneda,PizzaCoin,PIZZA,0.001453918,baixa
2017-10-22,crypto_moneda,Ulatech,ULA,0.014783059,baixa
2017-10-22,crypto_moneda,Future Digita...,FDC,0.000356044,baixa
2017-10-22,crypto_moneda,MikeTheMug,MUG,0.000949168,baixa
2017-10-22,crypto_moneda,Digital Credits,DGCS,0.000152955,baixa
2017-10-22,crypto_moneda,Ebittree Coin,EBT,0.000573580,baixa
2017-10-22,crypto_moneda,Abncoin,ABN,0.008292687,baixa
2017-10-22,crypto_moneda,CaliphCoin,CALC,0.000814058,baixa
2017-10-22,crypto_moneda,FLiK,FLIK,0.091957139,baixa
2017-10-22,crypto_moneda,Tezos (Pre-La...,XTZ,1.478560867,normal
2017-10-22,crypto_moneda,SegWit2x [Fut...,B2X,767.373090232,alta
2017-10-22,crypto_moneda,Fargocoin,FRGC,5.880253565,normal
2017-10-22,crypto_moneda,InfChain,INF,0.006416444,baixa
2017-10-22,crypto_moneda,Kolion,KLN,1.385088629,normal
2017-10-22,crypto_moneda,YOYOW,YOYOW,0.027015176,baixa
2017-10-22,crypto_moneda,Indorse Token,IND,0.044073860,baixa
2017-10-22,crypto_moneda,Cobinhood,COB,0.057559355,baixa
2017-10-22,crypto_moneda,Achain,ACT,0.060610799,baixa
2017-10-22,crypto_moneda,Zeusshield,ZSC,0.037713499,baixa
2017-10-22,crypto_moneda,Aion,AION,0.517190394,baixa
2017-10-22,crypto_moneda,MSD,MSD,0.015674445,baixa
2017-10-22,crypto_moneda,Swisscoin,SIC,0.000661953,baixa
2017-10-22,crypto_moneda,UG Token,UGT,0.269963971,baixa
2017-10-22,crypto_moneda,Sphre AIR,XID,0.210769701,baixa
2017-10-22,crypto_moneda,eUSD,EUSD,0.009074455,baixa
2017-10-22,crypto_moneda,GulfCoin,MGC,0.003053143,baixa
2017-10-22,crypto_moneda,Ormeus Coin,ORME,0.336266379,baixa
2017-10-22,crypto_moneda,BitSoar,BSR,0.078881222,baixa
2017-10-22,crypto_moneda,Bitcloud,BTDX,0.484631464,baixa
2017-10-22,crypto_moneda,Everus,EVR,3.288523309,normal
2017-10-22,crypto_moneda,Infinity Econ...,XIN,0.010087354,baixa
2017-10-22,crypto_moneda,BitcoinCashSc...,BCCS,0.030483846,baixa
2017-10-22,crypto_moneda,ClubCoin,CLUB,0.328246461,baixa
2017-10-22,crypto_moneda,Bitcoin Unlim...,BTU,182.695739375,alta
2017-10-22,crypto_moneda,DFSCoin,DFS,0.021694907,baixa
2017-10-22,crypto_moneda,Senderon,SDRN,0.013129451,baixa
2017-10-22,crypto_moneda,Storjcoin X,SJCX,0.320816268,baixa
2017-10-22,crypto_moneda,GO! Coin,XGOX,0.014809402,baixa
2017-10-22,crypto_moneda,Golos Gold,GBG,0.082342244,baixa
2017-10-22,crypto_moneda,Sand Coin,SND,1.062184531,normal
2017-10-22,crypto_moneda,Akuya Coin,AKY,0.387483218,baixa
2017-10-22,crypto_moneda,DeusCoin,DEUS,0.313946058,baixa
2017-10-22,crypto_moneda,Change,CAG,0.177474890,baixa
2017-10-22,crypto_moneda,Chronologic,DAY,3.611427406,normal
2017-10-22,crypto_moneda,Aureus,AURS,3.314015738,normal
2017-10-22,crypto_moneda,BuzzCoin,BUZZ,0.000277018,baixa
2017-10-22,crypto_moneda,Suretly,SUR,2.506755494,normal
2017-10-22,crypto_moneda,Macro,MCR,3.356503119,normal
2017-10-22,crypto_moneda,DomRaider,DRT,0.047493245,baixa
2017-10-22,crypto_moneda,Dutch Coin,DUTCH,0.000610969,baixa
2017-10-22,crypto_moneda,RChain,RHOC,0.127595554,baixa
2017-10-22,crypto_moneda,CORION,COR,0.810043167,baixa
2017-10-22,crypto_moneda,Bastonet,BSN,0.001170102,baixa
2017-10-22,crypto_moneda,Crystal Clear,CCT,0.511700175,baixa
2017-10-22,crypto_moneda,Cryptonex,CNX,1.427576010,normal
2017-10-22,crypto_moneda,KexCoin,KEXCOIN,12.720721946,normal
2017-10-22,crypto_moneda,WA Space,WA,0.013282405,baixa
2017-10-22,crypto_moneda,LLToken,LLT,0.077489336,baixa
2017-10-22,crypto_moneda,BRAT,BRAT,0.000152105,baixa
2017-10-22,crypto_moneda,Masternodecoin,MTNC,0.101588178,baixa
2017-10-22,crypto_moneda,NamoCoin,NAMO,0.000107068,baixa
2017-10-22,crypto_moneda,Wild Crypto,WILD,0.076777247,baixa
2017-10-22,crypto_moneda,Flash,FLASH,0.004224095,baixa
2017-10-22,crypto_moneda,HelloGold,HGT,0.007226254,baixa
2017-10-22,crypto_moneda,Minex,MINEX,0.040358763,baixa
2017-10-22,crypto_moneda,Gokucoin,GOKU,0.013333390,baixa
2017-10-22,crypto_moneda,OX Fina,OX,0.006769939,baixa
2017-10-22,crypto_moneda,Paccoin,PAC,0.000000153,baixa
2017-10-22,crypto_moneda,TechShares,THS,0.407495624,baixa
2017-10-22,crypto_moneda,Lazaruscoin,LAZ,0.001526996,baixa
2017-10-22,crypto_moneda,AdCoin,ACC,0.139803029,baixa
2017-10-22,crypto_moneda,Aseancoin,ASN,0.006565150,baixa
2017-10-22,crypto_moneda,President Trump,PRES,0.001976513,baixa
2017-10-22,crypto_moneda,TeslaCoilCoin,TESLA,0.968712292,baixa
2017-10-22,crypto_moneda,ZenGold,ZENGOLD,0.064699784,baixa
2017-10-22,crypto_moneda,Blockchain Index,BLX,1.215139104,normal
2017-10-22,crypto_moneda,Protean,PRN,0.000007648,baixa
2017-10-22,crypto_moneda,First Bitcoin...,BITCF,0.116235278,baixa
2017-10-22,crypto_moneda,Internet of T...,XOT,1017.258374316,molt_alta
2017-10-22,crypto_moneda,Alphabit,ABC,13.043626044,normal
2017-10-22,crypto_moneda,TerraNova,TER,3.441477881,normal
2017-10-22,crypto_moneda,President Joh...,GARY,0.101679951,baixa
2017-10-22,crypto_moneda,iQuant,IQT,0.274143030,baixa
2017-10-22,crypto_moneda,Advanced Inte...,AIB,0.006005166,baixa
2017-10-22,crypto_moneda,GanjaCoin,MRJA,0.030839891,baixa
2017-10-22,crypto_moneda,LePen,LEPEN,0.000050985,baixa
2017-10-22,crypto_moneda,Smart Investm...,SIFT,2.523750446,normal
2017-10-22,crypto_moneda,India Coin,INDIA,0.000254075,baixa
2017-10-22,crypto_moneda,Bitgem,BTG,1.011199674,normal
2017-10-22,crypto_moneda,Wi Coin,WIC,0.004763685,baixa
2017-10-22,crypto_moneda,T-coin,TCOIN,0.000101970,baixa
2017-10-22,crypto_moneda,SIGMAcoin,SIGMA,0.047493245,baixa
2017-10-22,crypto_moneda,HODL Bucks,HDLB,0.087990517,baixa
2017-10-22,crypto_moneda,Quotient,XQN,0.006412196,baixa
2017-10-22,crypto_moneda,AmsterdamCoin,AMS,0.002838157,baixa
2017-10-22,crypto_moneda,ATMCoin,ATMC,1.019697150,normal
2017-10-22,crypto_moneda,Swapcoin,SWP,0.174976632,baixa
2017-10-22,crypto_moneda,FireFlyCoin,FFC,0.000050985,baixa
2017-10-22,crypto_moneda,RubleBit,RUBIT,0.002443024,baixa
2017-10-22,crypto_moneda,Zilbercoin,ZBC,0.039865060,baixa
2017-10-22,crypto_moneda,EncryptoTel [...,ETT,0.058188168,baixa
2017-10-22,crypto_moneda,Ethereum Movi...,EMV,0.124983430,baixa
2017-10-22,crypto_moneda,STEX,STEX,0.104010809,baixa
2017-10-22,crypto_moneda,BetaCoin,BET,0.008306283,baixa
2017-10-22,crypto_moneda,The Vegan Ini...,XVE,0.000254075,baixa
2017-10-22,crypto_moneda,StrongHands,SHND,0.000000023,baixa
2017-10-22,crypto_moneda,AvatarCoin,AV,0.020865553,baixa
2017-10-22,crypto_moneda,Digital Bulli...,DBG,0.002850054,baixa
2017-10-22,crypto_moneda,Facecoin,FC,0.012623001,baixa
2017-10-22,crypto_moneda,Bankcoin,B@,1.886439728,normal
2017-10-22,crypto_moneda,AlpaCoin,APC,0.051043490,baixa
2017-10-22,crypto_moneda,Motocoin,MOTO,0.008330926,baixa
2017-10-22,crypto_moneda,Tyrocoin,TYC,0.117049336,baixa
2017-10-22,crypto_moneda,9COIN,9COIN,0.007379208,baixa
2017-10-22,crypto_moneda,Elacoin,ELC,0.113486345,baixa
2017-10-22,crypto_moneda,SnakeEyes,SNAKE,0.033410377,baixa
2017-10-22,crypto_moneda,MorningStar,MRNG,0.000610969,baixa
2017-10-22,crypto_moneda,UR,UR,0.000560833,baixa
2017-10-22,crypto_moneda,Cyder,CYDER,0.000407029,baixa
2017-10-22,crypto_moneda,Animecoin,ANI,0.000152105,baixa
2017-10-22,crypto_moneda,PeopleCoin,MEN,0.000458014,baixa
2017-10-22,crypto_moneda,Voyacoin,VOYA,1.699495250,normal
2017-10-22,crypto_moneda,MoneyCoin,MONEY,0.000050985,baixa
2017-10-22,crypto_moneda,Pabyosi Coin ...,PCS,0.086514505,baixa
2017-10-22,crypto_moneda,AsicCoin,ASC,0.000607570,baixa
2017-10-22,crypto_moneda,TodayCoin,TODAY,0.000661953,baixa
2017-10-22,crypto_moneda,Regacoin,REGA,0.001425027,baixa
2017-10-22,crypto_moneda,Ergo,EFYT,6.007715709,normal
2017-10-22,crypto_moneda,MarxCoin,MARX,0.000872691,baixa
2017-10-22,crypto_moneda,eLTC,ELTC2,0.000271919,baixa
2017-10-22,crypto_moneda,Huncoin,HNC,0.000916028,baixa
2017-10-22,crypto_moneda,LeviarCoin,XLC,0.042138985,baixa
2017-10-22,crypto_moneda,EDRCoin,EDRC,0.029952754,baixa
2017-10-22,crypto_moneda,Primulon,PRIMU,0.000152955,baixa
2017-10-22,crypto_moneda,Bitcedi,BXC,0.001832056,baixa
2017-10-22,crypto_moneda,Yescoin,YES,0.000003399,baixa
2017-10-22,crypto_moneda,Axiom,AXIOM,0.009923353,baixa
2017-10-22,crypto_moneda,LinkedCoin,LKC,0.000152955,baixa
2017-10-22,crypto_moneda,RabbitCoin,RBBT,0.000001699,baixa
2017-10-22,crypto_moneda,Pirate Blocks,SKULL,0.001476012,baixa
2017-10-22,crypto_moneda,Topaz Coin,TOPAZ,0.073973930,baixa
2017-10-22,crypto_moneda,Granite,GRN,0.007939192,baixa
2017-10-22,crypto_moneda,Halloween Coin,HALLO,0.000152955,baixa
2017-10-22,crypto_moneda,RoyalCoin,ROYAL,0.002748084,baixa
2017-10-22,crypto_moneda,Bubble,BUB,0.030890875,baixa
2017-10-22,crypto_moneda,Omicron,OMC,0.193436549,baixa
2017-10-22,crypto_moneda,Rcoin,RCN,0.000050985,baixa
2017-10-22,crypto_moneda,SportsCoin,SPORT,0.000661953,baixa
2017-10-22,crypto_moneda,BlazerCoin,BLAZR,0.000831053,baixa
2017-10-22,crypto_moneda,Coimatic 3.0,CTIC3,15.703336110,normal
2017-10-22,crypto_moneda,Hyper,HYPER,0.041064904,baixa
2017-10-22,crypto_moneda,FlappyCoin,FLAP,0.000000484,baixa
2017-10-22,crypto_moneda,Magnetcoin,MAGN,0.858245101,baixa
2017-10-22,crypto_moneda,Avoncoin,ACN,0.000254075,baixa
2017-10-22,crypto_moneda,Cheapcoin,CHEAP,0.000203939,baixa
2017-10-22,crypto_moneda,CBD Crystals,CBD,0.001577981,baixa
2017-10-22,crypto_moneda,Sakuracoin,SKR,0.001070682,baixa
2017-10-22,crypto_moneda,LandCoin,LDCN,0.001869445,baixa
2017-10-22,crypto_moneda,Peacecoin,PEC,0.004885199,baixa
2017-10-22,crypto_moneda,Dashs,DASHS,0.015216431,baixa
